Municipality,Year,Tmax_max_May,Tmax_min_May,Tmax_avg_May,Tmin_max_May,Tmin_min_May,Tmin_avg_May,Tavg_max_May,Tavg_min_May,Tavg_avg_May,P_max_May,P_min_May,P_avg_May,NGDL1_min_May,NGDL1_avg_May,NGDL1_<lambda_0>_May,NGDL2_min_May,NGDL2_avg_May,NGDL2_<lambda_0>_May,NGDL3_min_May,NGDL3_avg_May,NGDL3_<lambda_0>_May,NGDL4_min_May,NGDL4_avg_May,NGDL4_<lambda_0>_May,NGDL5_min_May,NGDL5_avg_May,NGDL5_<lambda_0>_May,DGDL1_min_May,DGDL1_avg_May,DGDL1_<lambda_0>_May,DGDL2_min_May,DGDL2_avg_May,DGDL2_<lambda_0>_May,DGDL3_min_May,DGDL3_avg_May,DGDL3_<lambda_0>_May,DGDL4_min_May,DGDL4_avg_May,DGDL4_<lambda_0>_May,DGDL5_min_May,DGDL5_avg_May,DGDL5_<lambda_0>_May,DGDH1_max_May,DGDH1_avg_May,DGDH1_<lambda_0>_May,DGDH2_max_May,DGDH2_avg_May,DGDH2_<lambda_0>_May,DGDH3_max_May,DGDH3_avg_May,DGDH3_<lambda_0>_May,DGDH4_max_May,DGDH4_avg_May,DGDH4_<lambda_0>_May,DGDH5_max_May,DGDH5_avg_May,DGDH5_<lambda_0>_May,PREH_avg_May,PREH_<lambda_0>_May,PREL_avg_May,PREL_<lambda_0>_May,Tmax_max_Jun,Tmax_min_Jun,Tmax_avg_Jun,Tmin_max_Jun,Tmin_min_Jun,Tmin_avg_Jun,Tavg_max_Jun,Tavg_min_Jun,Tavg_avg_Jun,P_max_Jun,P_avg_Jun,NGDL1_min_Jun,NGDL1_avg_Jun,NGDL1_<lambda_0>_Jun,NGDL2_min_Jun,NGDL2_avg_Jun,NGDL2_<lambda_0>_Jun,NGDL3_min_Jun,NGDL3_avg_Jun,NGDL3_<lambda_0>_Jun,NGDL4_min_Jun,NGDL4_avg_Jun,NGDL4_<lambda_0>_Jun,NGDL5_min_Jun,NGDL5_avg_Jun,NGDL5_<lambda_0>_Jun,DGDL1_min_Jun,DGDL1_avg_Jun,DGDL1_<lambda_0>_Jun,DGDL2_min_Jun,DGDL2_avg_Jun,DGDL2_<lambda_0>_Jun,DGDL3_min_Jun,DGDL3_avg_Jun,DGDL3_<lambda_0>_Jun,DGDL4_min_Jun,DGDL4_avg_Jun,DGDL4_<lambda_0>_Jun,DGDL5_min_Jun,DGDL5_avg_Jun,DGDL5_<lambda_0>_Jun,DGDH1_max_Jun,DGDH1_avg_Jun,DGDH1_<lambda_0>_Jun,DGDH2_max_Jun,DGDH2_avg_Jun,DGDH2_<lambda_0>_Jun,DGDH3_max_Jun,DGDH3_avg_Jun,DGDH3_<lambda_0>_Jun,DGDH4_max_Jun,DGDH4_avg_Jun,DGDH4_<lambda_0>_Jun,DGDH5_max_Jun,DGDH5_avg_Jun,DGDH5_<lambda_0>_Jun,PREH_avg_Jun,PREH_<lambda_0>_Jun,PREL_avg_Jun,PREL_<lambda_0>_Jun,Tmax_max_Jul,Tmax_min_Jul,Tmax_avg_Jul,Tmin_max_Jul,Tmin_min_Jul,Tmin_avg_Jul,Tavg_max_Jul,Tavg_min_Jul,Tavg_avg_Jul,P_max_Jul,P_avg_Jul,DGDL5_min_Jul,DGDL5_avg_Jul,DGDL5_<lambda_0>_Jul,DGDH1_max_Jul,DGDH1_avg_Jul,DGDH1_<lambda_0>_Jul,DGDH2_max_Jul,DGDH2_avg_Jul,DGDH2_<lambda_0>_Jul,DGDH3_max_Jul,DGDH3_avg_Jul,DGDH3_<lambda_0>_Jul,DGDH4_max_Jul,DGDH4_avg_Jul,DGDH4_<lambda_0>_Jul,DGDH5_max_Jul,DGDH5_avg_Jul,DGDH5_<lambda_0>_Jul,PREH_avg_Jul,PREH_<lambda_0>_Jul,PREL_avg_Jul,PREL_<lambda_0>_Jul,Tmax_max_Aug,Tmax_min_Aug,Tmax_avg_Aug,Tmin_max_Aug,Tmin_min_Aug,Tmin_avg_Aug,Tavg_max_Aug,Tavg_min_Aug,Tavg_avg_Aug,P_max_Aug,P_avg_Aug,NGDL3_min_Aug,NGDL3_avg_Aug,NGDL3_<lambda_0>_Aug,NGDL4_min_Aug,NGDL4_avg_Aug,NGDL4_<lambda_0>_Aug,NGDL5_min_Aug,NGDL5_avg_Aug,NGDL5_<lambda_0>_Aug,DGDL3_min_Aug,DGDL3_avg_Aug,DGDL3_<lambda_0>_Aug,DGDL4_min_Aug,DGDL4_avg_Aug,DGDL4_<lambda_0>_Aug,DGDL5_min_Aug,DGDL5_avg_Aug,DGDL5_<lambda_0>_Aug,DGDH1_max_Aug,DGDH1_avg_Aug,DGDH1_<lambda_0>_Aug,DGDH2_max_Aug,DGDH2_avg_Aug,DGDH2_<lambda_0>_Aug,DGDH3_max_Aug,DGDH3_avg_Aug,DGDH3_<lambda_0>_Aug,DGDH4_max_Aug,DGDH4_avg_Aug,DGDH4_<lambda_0>_Aug,DGDH5_max_Aug,DGDH5_avg_Aug,DGDH5_<lambda_0>_Aug,PREH_avg_Aug,PREH_<lambda_0>_Aug,PREL_avg_Aug,PREL_<lambda_0>_Aug,Tmax_max_Sep,Tmax_min_Sep,Tmax_avg_Sep,Tmin_max_Sep,Tmin_min_Sep,Tmin_avg_Sep,Tavg_max_Sep,Tavg_min_Sep,Tavg_avg_Sep,P_max_Sep,P_avg_Sep,NGDL1_min_Sep,NGDL1_avg_Sep,NGDL1_<lambda_0>_Sep,NGDL2_min_Sep,NGDL2_avg_Sep,NGDL2_<lambda_0>_Sep,NGDL3_min_Sep,NGDL3_avg_Sep,NGDL3_<lambda_0>_Sep,NGDL4_min_Sep,NGDL4_avg_Sep,NGDL4_<lambda_0>_Sep,NGDL5_min_Sep,NGDL5_avg_Sep,NGDL5_<lambda_0>_Sep,DGDL1_min_Sep,DGDL1_avg_Sep,DGDL1_<lambda_0>_Sep,DGDL2_min_Sep,DGDL2_avg_Sep,DGDL2_<lambda_0>_Sep,DGDL3_min_Sep,DGDL3_avg_Sep,DGDL3_<lambda_0>_Sep,DGDL4_min_Sep,DGDL4_avg_Sep,DGDL4_<lambda_0>_Sep,DGDL5_min_Sep,DGDL5_avg_Sep,DGDL5_<lambda_0>_Sep,DGDH1_max_Sep,DGDH1_avg_Sep,DGDH1_<lambda_0>_Sep,DGDH2_max_Sep,DGDH2_avg_Sep,DGDH2_<lambda_0>_Sep,DGDH3_max_Sep,DGDH3_avg_Sep,DGDH3_<lambda_0>_Sep,DGDH4_max_Sep,DGDH4_avg_Sep,DGDH4_<lambda_0>_Sep,DGDH5_max_Sep,DGDH5_avg_Sep,DGDH5_<lambda_0>_Sep,PREH_avg_Sep,PREH_<lambda_0>_Sep,PREL_avg_Sep,PREL_<lambda_0>_Sep,Tmax_max_Oct,Tmax_min_Oct,Tmax_avg_Oct,Tmin_max_Oct,Tmin_min_Oct,Tmin_avg_Oct,Tavg_max_Oct,Tavg_min_Oct,Tavg_avg_Oct,P_max_Oct,P_avg_Oct,NGDL1_avg_Oct,NGDL1_<lambda_0>_Oct,NGDL2_min_Oct,NGDL2_avg_Oct,NGDL2_<lambda_0>_Oct,NGDL3_min_Oct,NGDL3_avg_Oct,NGDL3_<lambda_0>_Oct,NGDL4_min_Oct,NGDL4_avg_Oct,NGDL4_<lambda_0>_Oct,NGDL5_min_Oct,NGDL5_avg_Oct,NGDL5_<lambda_0>_Oct,DGDL1_min_Oct,DGDL1_avg_Oct,DGDL1_<lambda_0>_Oct,DGDL2_min_Oct,DGDL2_avg_Oct,DGDL2_<lambda_0>_Oct,DGDL3_min_Oct,DGDL3_avg_Oct,DGDL3_<lambda_0>_Oct,DGDL4_min_Oct,DGDL4_avg_Oct,DGDL4_<lambda_0>_Oct,DGDL5_min_Oct,DGDL5_avg_Oct,DGDL5_<lambda_0>_Oct,DGDH1_max_Oct,DGDH1_avg_Oct,DGDH1_<lambda_0>_Oct,DGDH2_max_Oct,DGDH2_avg_Oct,DGDH2_<lambda_0>_Oct,DGDH3_max_Oct,DGDH3_avg_Oct,DGDH3_<lambda_0>_Oct,DGDH4_max_Oct,DGDH4_avg_Oct,PREH_avg_Oct,PREH_<lambda_0>_Oct,PREL_avg_Oct,PREL_<lambda_0>_Oct,Tmax_max_GS,Tmax_min_GS,Tmax_avg_GS,Tmin_max_GS,Tmin_min_GS,Tmin_avg_GS,Tavg_max_GS,Tavg_min_GS,Tavg_avg_GS,P_max_GS,P_avg_GS,NGDL1_avg_GS,NGDL1_<lambda_0>_GS,NGDL2_min_GS,NGDL2_avg_GS,NGDL2_<lambda_0>_GS,NGDL3_min_GS,NGDL3_avg_GS,NGDL3_<lambda_0>_GS,NGDL4_min_GS,NGDL4_avg_GS,NGDL4_<lambda_0>_GS,NGDL5_min_GS,NGDL5_avg_GS,NGDL5_<lambda_0>_GS,DGDL1_min_GS,DGDL1_avg_GS,DGDL1_<lambda_0>_GS,DGDL2_min_GS,DGDL2_avg_GS,DGDL2_<lambda_0>_GS,DGDL3_min_GS,DGDL3_avg_GS,DGDL3_<lambda_0>_GS,DGDL4_min_GS,DGDL4_avg_GS,DGDL4_<lambda_0>_GS,DGDL5_min_GS,DGDL5_avg_GS,DGDL5_<lambda_0>_GS,DGDH1_max_GS,DGDH1_avg_GS,DGDH1_<lambda_0>_GS,DGDH2_max_GS,DGDH2_avg_GS,DGDH2_<lambda_0>_GS,DGDH3_max_GS,DGDH3_avg_GS,DGDH3_<lambda_0>_GS,DGDH4_max_GS,DGDH4_avg_GS,DGDH4_<lambda_0>_GS,DGDH5_max_GS,DGDH5_avg_GS,DGDH5_<lambda_0>_GS,PREH_avg_GS,PREH_<lambda_0>_GS,PREL_avg_GS,PREL_<lambda_0>_GS
ALEXANDER,1996,24.52145387,7.414547045,14.748747811612905,14.29059612,-3.382573888,4.204084537741936,19.406025,2.101110171,9.47641617551613,0.047799445,-1.37e-10,0.004354160772419355,-3.382573888,-0.5156657528387096,8,-4.382573888,-0.8072457592903225,10,-5.382573888,-1.1436507167096774,11,-6.382573888,-1.5464762822580644,13,-7.382573888,-1.9733486736774195,14,0.0,0.0,0,0.0,0.0,0,-0.585452955,-0.032279313709677425,2,-1.585452955,-0.11272820683870972,4,-2.585452955,-0.258439416451613,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.004354160838709677,16,-6.629032258064516e-11,15,34.52690051,14.61776416,23.757754999666666,26.37856128,4.709836629,13.681814634333334,30.4527309,9.663800395,18.7197848195,0.013379665,0.0015467549269333335,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.526900509999997,1.0717575513333335,11,7.526900509999997,0.7100868093333333,10,6.526900509999997,0.451379286,5,5.526900509999997,0.30282236033333326,4,4.526900509999997,0.18888230333333322,2,0.0015467550000000001,14,-7.306666666666667e-11,16,30.75015261,17.8348489,23.67198543064516,19.64202888,9.646323931,14.213489034225807,25.18829834,14.09771413,18.94273723419355,0.023591765,0.004777602835612903,0.0,0.0,0,4.750152610000001,0.47382338548387104,5,3.7501526100000007,0.33093962870967747,4,2.7501526100000007,0.21886343709677422,3,1.7501526100000007,0.12208924354838711,3,0.7501526100000007,0.043725718387096796,2,0.004777602870967741,23,-3.5354838709677416e-11,8,30.06329328,17.21060922,24.455551731612903,21.7615625,9.543074591,15.409434370225807,25.24909959,13.72724897,19.93249305290323,0.028464097,0.002896329053903226,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.06329328,0.7358548403225806,12,3.06329328,0.4344153051612904,7,2.06329328,0.2086088535483872,7,1.06329328,0.0591770632258065,4,0.0632932799999999,0.002041718709677416,1,0.002896329129032258,14,-7.51290322580645e-11,17,26.11629819,7.021217341,17.111787580199998,24.55513897,1.795477907,9.718078974866668,25.16351453,4.946023431,13.4149332787,0.024070199,0.002605542978533333,0.0,0.0,0,0.0,0.0,0,-0.20452209300000002,-0.0068174031,1,-1.204522093,-0.04445641906666666,2,-2.204522093,-0.13347771396666666,4,0.0,0.0,0,0.0,0.0,0,-0.9787826590000002,-0.03262608863333334,1,-1.9787826590000002,-0.08234495090000002,2,-2.978782659,-0.16782653713333334,4,0.11629818999999841,0.0038766063333332806,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.002605543033333333,18,-5.4799999999999994e-11,12,22.32585224,-5.686658764,8.315840819580647,11.58078798,-9.885334193,2.344590950451613,14.09350821,-7.657821874,5.330215885419355,0.012626268,0.0014828459558064516,-1.037022203032258,6,-10.885334193,-1.256838197,9,-11.885334193,-1.5819724666774193,12,-12.885334193,-2.0171573793548387,16,-13.885334193,-2.585689000580645,19,-11.686658764,-1.0827826096451614,8,-12.686658764,-1.3864628874838711,12,-13.686658764,-1.8701337958709678,17,-14.686658764,-2.4432153073548384,18,-15.686658764,-3.0371938136451613,19,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0014828460000000001,21,-4.4193548387096775e-11,10,34.52690051,-5.686658764,18.657837918440215,26.37856128,-9.885334193,9.909328119282609,30.4527309,-7.657821874,14.283583020298913,0.047799445,0.0029533045343152174,-0.2615941664782609,14,-10.885334193,-0.34775327524456523,19,-11.885334193,-0.46031978683695657,24,-12.885334193,-0.6076431308804348,31,-13.885334193,-0.7898614093532609,37,-11.686658764,-0.1824253309728261,8,-12.686658764,-0.2335888560434783,12,-13.686658764,-0.32583472313043477,20,-14.686658764,-0.4440467253641304,24,-15.686658764,-0.5826055774293478,28,8.526900509999997,0.37917961809782613,29,7.526900509999997,0.24472069146739134,21,6.526900509999997,0.14561423690217393,15,5.526900509999997,0.07991264304347827,11,4.526900509999997,0.03850684592391303,5,0.0029533045923913048,106,-5.807608695652173e-11,78
ALEXANDER,1997,27.574864,4.090313744,13.785038959709677,17.24584917,-2.878020674,3.3929528684838712,22.41035659,1.275865715,8.58899591451613,0.015111609,-9.65e-11,0.0018441193081451613,-2.878020674,-0.4227028861290323,7,-3.878020674,-0.7193079542258064,11,-4.878020674,-1.1059898698387096,12,-5.878020674,-1.539507387,15,-6.878020674,-2.066395523580645,18,-1.9096862559999996,-0.07999787590322578,2,-2.9096862559999996,-0.14571257912903224,3,-3.9096862559999996,-0.24282185464516126,4,-4.909686256,-0.40138104787096773,6,-5.909686256,-0.621648559,7,1.5748640000000016,0.050802064516129085,1,0.5748640000000016,0.01854400000000005,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0018441193548387098,16,-4.669354838709677e-11,15,30.32434364,17.18614781,23.339495357,19.97765951,6.298623847,13.508911156200002,23.38491983,12.08228849,18.424203259000002,0.011713774,0.0032063431345,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.324343639999999,0.442382864,10,3.3243436399999986,0.21449234033333334,4,2.3243436399999986,0.10931631033333329,3,1.3243436399999986,0.044144787999999956,1,0.3243436399999986,0.01081145466666662,1,0.0032063431666666665,20,-3.216666666666667e-11,10,31.53467951,12.46180348,24.0661263516129,22.72745543,6.706297079,15.810741407032257,27.13106747,10.90299309,19.938433881612905,0.022937138,0.0038317453913387094,0.0,0.0,0,5.53467951,0.7610198841935483,10,4.53467951,0.49121542354838704,8,3.53467951,0.24977711419354828,6,2.53467951,0.11644936032258059,3,1.5346795100000001,0.04950579064516129,1,0.0038317454193548387,22,-2.8016129032258065e-11,9,29.95922565,12.63931941,22.38330399451613,20.80699476,6.932116076,13.886864123774194,24.89849864,9.810697721,18.135084061645163,0.014474077,0.0024143058398387097,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.9592256500000005,0.38315885903225816,6,2.9592256500000005,0.2333416732258065,4,1.9592256500000005,0.11522539161290325,3,0.9592256500000005,0.04737451000000001,2,0.0,0.0,0,0.002414305870967742,21,-3.112903225806452e-11,10,24.98676247,9.032518531,18.2047799277,17.94728694,2.63755835,10.885613842166666,21.06055358,6.778152191,14.545196887133333,0.033123638,0.0036780695850833337,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.36244165000000006,-0.012081388333333335,1,-1.36244165,-0.06984626226666667,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.9674814690000009,-0.03224938230000003,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0036780696333333337,15,-4.825e-11,15,22.74764112,-2.195363853,8.493463567741935,18.55479999,-6.984728969,3.2472631939032257,19.29060132,-4.186369975,5.870363380935484,0.035827894,0.004061810285225806,-1.076522533096774,9,-7.984728969,-1.3983484826451613,12,-8.984728968999999,-1.932988747032258,19,-9.984728968999999,-2.548171828096774,20,-10.984728968999999,-3.1933331184193547,20,-8.195363853,-2.215001588516129,15,-9.195363853,-2.745453470967742,17,-10.195363853,-3.2938405677419356,17,-11.195363853,-3.842227664516129,17,-12.195363853,-4.390614761290323,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.004061810322580645,19,-3.7354838709677416e-11,12,31.53467951,-2.195363853,18.352685747945653,22.72745543,-6.984728969,10.099501192065217,27.13106747,-4.186369975,14.226093471652176,0.035827894,0.0031698031910244564,-0.2525868912826087,16,-7.984728969,-0.3567790736032609,23,-8.984728968999999,-0.5120018321902173,31,-9.984728968999999,-0.6906548767282609,36,-10.984728968999999,-0.8975379117934783,40,-8.195363853,-0.38665751846195656,17,-9.195363853,-0.48709862800543474,20,-10.195363853,-0.5958507342065217,21,-11.195363853,-0.7149558156739131,23,-12.195363853,-0.8497154586847826,25,5.53467951,0.2734559291304348,27,4.53467951,0.16016795766304348,17,3.53467951,0.07931829885869564,12,2.53467951,0.03479828054347824,6,1.5346795100000001,0.010103386684782601,2,0.00316980322826087,113,-3.7236413043478263e-11,71
ALEXANDER,1998,24.62943953,10.47605312,18.568872218709675,14.29999517,0.074379358,7.7721898953225805,18.91330614,6.500023512,13.170531058580645,0.040895595,-1.83e-10,0.004668950058193548,0.0,0.0,0,-0.9256206419999999,-0.02985873038709677,1,-1.925620642,-0.0621167949032258,1,-2.925620642,-0.15816239638709675,5,-3.925620642,-0.345375357,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.004668950129032258,19,-7.083870967741935e-11,12,30.05526963,9.545512298,19.719425276933332,20.38336992,2.450604642,12.3218570419,25.21931978,6.05657153,16.0206411613,0.021426362,0.0038566248756,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.549395358,-0.032725486533333334,2,-1.549395358,-0.0993921532,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.45448770199999977,-0.01514959006666666,1,4.0552696300000015,0.21603139066666668,3,3.0552696300000015,0.11603139066666669,3,2.0552696300000015,0.06850898766666672,1,1.0552696300000015,0.03517565433333338,1,0.05526963000000151,0.0018423210000000504,1,0.0038566249,26,-2.4399999999999998e-11,4,29.94766962,16.44187586,24.184062906774194,23.65613429,10.02755004,15.531552716774193,26.07560189,13.89620805,19.857807814838708,0.013837984,0.0024044829264193547,0.0,0.0,0,3.947669619999999,0.5504520245161291,10,2.947669619999999,0.2776698409677419,6,1.9476696199999992,0.11035233999999998,4,0.9476696199999992,0.030569987741935457,1,0.0,0.0,0,0.0024044829677419355,24,-4.132258064516129e-11,7,30.19873631,18.65365383,25.165639813225805,22.09710835,10.48375356,15.543645630322581,25.75139637,16.13389883,20.35464272419355,0.017422052,0.0028084589028064518,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.198736310000001,0.8663965448387099,12,3.198736310000001,0.5270413625806453,8,2.198736310000001,0.2769179761290323,7,1.198736310000001,0.09573347290322584,4,0.19873631000000103,0.0064108487096774525,1,0.0028084589677419354,20,-6.493548387096774e-11,11,30.9718623,9.029430772,19.0685780601,19.41740855,3.16267883,10.8017736928,24.50041268,6.096054801,14.935175877533334,0.010578103,0.0011412534873666666,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.8373211700000001,-0.0466312245,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.9705692280000005,-0.0431181935666667,2,4.9718623000000015,0.1954412653333333,3,3.9718623000000015,0.13239541000000005,1,2.9718623000000015,0.09906207666666672,1,1.9718623000000015,0.06572874333333338,1,0.9718623000000015,0.03239541000000005,1,0.0011412535666666666,17,-7.929999999999999e-11,13,19.56825391,2.782652454,10.040703738677418,11.38227614,-3.398717865,4.569295682354839,13.97185378,0.660367378,7.304999710935483,0.016701636,0.0019300152076774193,-0.15743196306451612,3,-4.398717865,-0.28353137735483874,5,-5.398717865,-0.47629032016129036,6,-6.398717865,-0.7467428951612903,10,-7.398717865,-1.1038292436774193,12,-3.217347546,-0.28566511570967745,5,-4.217347546,-0.48590902325806457,7,-5.217347546,-0.7305082740645161,8,-6.217347546,-1.016641977419355,11,-7.217347546,-1.4626656032580647,18,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0019300152903225804,17,-8.264516129032258e-11,14,30.9718623,2.782652454,19.458574669076086,23.65613429,-3.398717865,11.084924585375001,26.07560189,0.660367378,15.27174962896739,0.040895595,0.0028049210371576087,-0.026523863342391304,3,-4.398717865,-0.052799420326086956,6,-5.398717865,-0.09070989438586956,7,-6.398717865,-0.15779254692391306,17,-7.398717865,-0.267967630173913,22,-3.217347546,-0.04812836188586957,5,-4.217347546,-0.08186510717934783,7,-5.217347546,-0.12307476356521739,8,-6.217347546,-0.17128207228260872,11,-7.217347546,-0.25592753918478267,21,4.9718623000000015,0.3057961159239131,28,3.9718623000000015,0.17608071375,18,2.9718623000000015,0.0925679985326087,13,1.9718623000000015,0.03773119135869567,7,0.9718623000000015,0.00666232739130437,3,0.002804921097826087,123,-6.066847826086956e-11,61
ALEXANDER,1999,27.9694213,6.139759675,16.413447147935486,16.60786318,-1.397308525,8.158128516516129,22.28864224,3.597834701,12.28578783283871,0.017601788,-1.12e-10,0.0033224929961290324,-1.397308525,-0.06209314035483871,2,-2.3973085249999997,-0.12660926938709677,2,-3.3973085249999997,-0.19112539841935483,2,-4.397308525,-0.2556415274516129,2,-5.397308525,-0.354129645483871,5,0.0,0.0,0,-0.8602403250000004,-0.02774968790322582,1,-1.8602403250000004,-0.07722658741935486,3,-2.8602403250000004,-0.2001739370322581,4,-3.8602403250000004,-0.36146494141935487,6,1.9694213000000005,0.06352971935483873,1,0.9694213000000005,0.031271654838709695,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.003322493032258065,21,-3.612903225806452e-11,10,33.45740217,13.1422103,21.774950801333333,22.2228224,3.954572193,12.3158878155,25.14355757,9.244495182,17.0454193105,0.035640592,0.0033966084034666665,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.04542780699999982,-0.0015142602333333274,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.457402170000002,0.40038327,3,6.457402170000002,0.30038327000000004,3,5.457402170000002,0.20975054866666673,2,4.457402170000002,0.1485800723333334,1,3.4574021700000017,0.11524673900000006,1,0.003396608433333334,22,-2.9866666666666664e-11,8,30.9983608,16.94810433,24.68838823419355,22.40344347,10.99290395,15.710710996451613,26.35580812,14.88538911,20.199549618387096,0.012184522,0.002322283587612903,0.0,0.0,0,4.9983608,1.0305439832258065,12,3.9983608000000004,0.6931404667741936,9,2.9983608000000004,0.4410494319354839,7,1.9983608000000004,0.22908585548387098,6,0.9983608000000004,0.06659079129032261,3,0.0023222836129032256,24,-2.5290322580645162e-11,7,30.12280797,17.4174322,23.110306683548387,21.87924972,8.26788178,14.44490691164516,25.32957449,13.84342964,18.777606799677418,0.02073013,0.0025537024296774197,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.12280797,0.5137268390322581,7,3.12280797,0.29691500225806455,6,2.12280797,0.13778145290322583,4,1.1228079700000002,0.03621961193548388,1,0.12280797000000021,0.003961547419354845,1,0.0025537024838709677,16,-5.419354838709677e-11,15,22.99415154,4.57599078,14.656942979266667,16.87486823,-0.105475248,8.367485136166668,19.93450989,2.694663521,11.512214058666666,0.023728664,0.0034382904072,-0.105475248,-0.0035158416,1,-1.105475248,-0.043071299533333336,2,-2.105475248,-0.1097379662,2,-3.105475248,-0.20230577000000002,3,-4.105475248,-0.30230577000000003,3,-1.4240092200000003,-0.04746697400000001,1,-2.4240092200000003,-0.08080030733333335,1,-3.4240092200000003,-0.11413364066666667,1,-4.42400922,-0.1689846578333333,4,-5.42400922,-0.3092566454,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0034382904333333333,23,-2.6133333333333333e-11,7,13.10671492,0.994900852,7.109712411387097,8.369971948,-3.810170374,1.8460175741290323,9.340219664,-0.740124331,4.477864992967742,0.01350855,0.001897550415483871,-0.48768434038709674,9,-4.810170374,-0.8104424438387097,11,-5.810170374,-1.2620254613548387,17,-6.810170374,-1.8794526592903227,21,-7.810170374,-2.5930518094193546,23,-5.005099148,-0.7780771176774193,13,-6.005099148,-1.2250057517096775,15,-7.005099148,-1.729572379064516,16,-8.005099148,-2.3505786711935484,22,-9.005099148,-3.143567088612903,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0018975504516129033,21,-3.612903225806452e-11,10,33.45740217,0.994900852,17.95616468590761,22.40344347,-3.810170374,10.138336263646739,26.35580812,-0.740124331,14.047250476277174,0.035640592,0.0028153471555217393,-0.09319878886413044,12,-4.810170374,-0.16489533747826088,15,-5.810170374,-0.26271638934239133,21,-6.810170374,-0.39270159178804354,26,-7.810170374,-0.5460718804836957,32,-5.005099148,-0.13882826015217392,14,-6.005099148,-0.22423602091304348,17,-7.005099148,-0.323015093375,20,-8.005099148,-0.45729820972826085,30,-9.005099148,-0.6409439798532608,36,7.457402170000002,0.33615932005434784,23,6.457402170000002,0.2210469507608696,19,5.457402170000002,0.13171887983695654,13,4.457402170000002,0.06892321554347827,8,3.4574021700000017,0.03067676451086958,5,0.0028153471902173915,127,-3.469565217391305e-11,57
