,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
10_Q1_CDD,0.044239000551965155,-0.00569944904035245,0.08908294466611108,-0.17253238316039332,0.18018580411387036,0.06778381835085023,-0.12028851724898343,-0.13294869910207924,-0.25145509815938144,-0.07849891846377395,-0.055122004840760706,0.18416234645686835,-0.12868632627044238,0.027181474397045564,-0.24281698493638829,0.010474525271204793,-0.25264109353596487,0.0030654691450512986,0.20119317234450032,-0.15177205617422718,0.22439672210013017,-0.060651969408236375,-0.3499504469849728,0.075788243313631,0.05976601242013045,0.12354830983840653,0.1707309009299942,-0.030574494983827333,0.2288495746620423,0.03938390387477428,0.0006924772976148602,-0.10495781355609445,0.10589326871054419,-0.38056801897222464,0.0017892840853697273,-0.24630518532778656,0.1387165645796557,0.016074729416335008,-0.0012161730968877627,0.016980418756752158,-0.17456930384509584,-0.007639327253111568,-0.044657415994733565,0.00045791964870466354,0.004210425065228261,0.05640075489592695,0.060218734184984926,-0.07853648482433163,0.013130097971503642,-0.026129673911581063,-0.021075044979365923,0.003803252080774977,0.009178193633747,0.0022174022029261315,-0.007082153042541636,-0.007809567188369965,-0.00381387358390467,0.009869137023450759,0.0007692649725068723,4.085030143301336e-05,-0.007491075202902462,0.006609809329335081,-0.011737332134301934,0.004497476083782412,0.008321939403787018,-0.0002969947793197564,-2.921666381050514e-11,0.011688339720856741,0.0008266097377327628,0.0160328548094928,-0.0034562897443524074,-0.012660331564741795,0.017193808858378175,0.009624114019410185
10_Q2_CDD,-3.308722450212111e-24,8.131516293641283e-20,2.168404344971009e-19,-3.469446951953614e-18,1.3877787807814457e-17,-1.1102230246251565e-16,2.7755575615628914e-17,1.6653345369377348e-16,1.0234868508263162e-16,8.326672684688674e-17,1.214306433183765e-17,-4.163336342344337e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-1.734723475976807e-18,2.7755575615628914e-17,2.7755575615628914e-17,-2.0122792321330962e-16,-9.43689570931383e-16,-3.191891195797325e-16,4.440892098500626e-16,-2.636779683484747e-16,-6.245004513516506e-16,-2.0816681711721685e-17,-1.1657341758564144e-15,-1.8596235662471372e-15,-9.298117831235686e-16,1.5126788710517758e-15,-9.43689570931383e-16,-1.8041124150158794e-15,-3.2682190287403046e-15,-1.9027748127120603e-16,2.4667767828390197e-15,3.452099717193846e-15,9.575673587391975e-16,3.760880495917718e-15,1.734723475976807e-15,1.5543122344752192e-15,1.049160758270773e-14,1.0104764247564901e-15,-1.3388595787588997e-14,2.3314683517128287e-14,2.6419838539126772e-14,-7.77503061932805e-15,9.818534874028728e-15,-2.8824165276830627e-14,1.1546319456101628e-14,-1.942890293094024e-16,6.129124985321255e-14,-0.008219691218061273,0.0926340617366607,0.027756166495121946,0.062156742333526596,0.0016921693835830335,0.12481871401664305,-0.08693156969850642,-0.012579097484047888,-0.09523800204130527,0.10423886485870737,-0.42318426762461153,0.3399443767631171,-0.27832199352311254,-0.2772973291086999,0.3319188897718322,0.15328557296431475,0.2635288678392402,-1.43982048506075e-13,0.35633015664418616,0.16439248914832633,-0.26132514151185676,0.14120107908585713,0.1280601860221757,0.17434210108345338,-0.04843787650800786
05_Q1_HDD,-0.12545934215775048,-0.15346950463126602,0.15061274788486337,0.1160752887123109,0.17748797753687728,-0.029590493477342994,-0.05987082333882532,0.09212183507513141,0.0012145443389403147,0.08005662844554455,-0.010747552471980441,-0.028455044882423786,-0.006381554751073659,-0.06697874228262342,-0.017420811065552627,0.09291501397348176,0.04551378076793031,0.006768099477432872,0.028183859917591092,0.07841473965431456,-0.02700006006684716,0.06779106106185184,-0.006650473737597647,-0.044915410074310075,-0.027094196695787765,0.08920773171752208,0.06513873992336967,-0.2555318683660419,-0.021101880117132488,-0.03164597578171985,-0.07218575781128447,0.08321463138572874,-0.02178248471048698,-0.006538783417512784,-0.025837752144906967,0.025792026862656883,0.05496185484347649,-0.018776401902825264,0.008919653761278679,0.03165646989052561,-0.04319162348380517,-0.03627647551936569,-0.03900671521822267,0.016640262223525087,0.0032996235645873645,0.009271760743732808,-0.040966061927342035,0.006156205142871997,0.006388352296814649,-7.08490104631525e-10,1.7089371801351505e-11,-2.506084020859056e-10,-1.902602537323661e-10,-5.343029651148139e-10,-5.449506037397134e-10,7.480800007231281e-11,-5.595207880999473e-10,1.373676658533718e-10,-9.765951233461911e-10,-7.206605286483314e-10,3.992319738688188e-10,7.609058313984285e-10,9.725179841123255e-10,-4.1709137064763807e-10,1.0720476728565131e-09,1.9744887669315148e-09,0.8590122660931034,-6.387044643174633e-10,-8.851849461755101e-10,3.1857350091257786e-11,1.0493450761095424e-09,-3.098560556206915e-10,-3.571776517960827e-10,-5.063767044566347e-10
05_Q2_HDD,-0.18949853409584488,-0.02912139244614255,0.10079151543869144,-0.10261719257972954,-0.08869742896665,0.07871678694048537,-0.049269369122364126,-0.10715335286421024,-0.16857765213477582,0.004327518038292261,0.05255954852322651,-0.006200194910695123,0.06054740411577009,-0.02520932829777943,-0.04620588819592559,0.011041368649285094,0.0017055475020940625,-0.024362175874859664,0.015593747797642235,-0.09204326017487366,0.018964802141247683,-0.07422713337545933,0.07743877394936685,-0.22180347779423107,0.07432545084031779,0.07499249219785964,-0.05011078456310718,0.07092041557015948,-0.168743851123907,-0.239540828021104,-0.04834802637235404,-0.007116775227670265,0.015164274021937846,-0.0006441936484741402,0.004181821874868749,-0.034298366234799246,-0.03638618958936796,-0.07995046293799583,-0.03281520884604158,0.009038350681849383,0.05401784196285236,-0.020504980249676313,-0.003421481801699839,0.006559847269582473,0.02386273793137408,-0.014338344433274829,0.012395098071391775,0.01056403459495995,-0.016396873516463267,-0.21102141935954108,0.1489740829540218,0.2285185650665354,0.2538650712902343,0.04499319801581204,0.1556164829073792,0.11960042525140475,0.12921686647953784,-0.006467389752005974,-0.05013972308830256,-0.06888313021681629,-0.33190769859019287,-0.2795816502752113,0.09488767320875943,0.235281602458424,-0.14589528169026048,-0.029514975003039335,1.0003524258950236e-09,-0.0027357120514516706,-0.1456352845158838,-0.0618989042448531,-0.33783923004614136,0.12162697523641655,-0.07650096761921278,0.043204924467556916
06_Q1_HDD,-0.10562971866196301,-0.06242325979592821,-0.24211792359187786,0.08483418603611362,0.04618699798358399,0.1002407552332638,-0.18326915708654787,-0.027440624839725716,0.09257490128592194,-0.07400930524319221,-0.03896756616118982,0.050045758281842934,0.08524102007632509,-0.019295080039303567,-0.06562665557308243,-0.023028106577353546,-0.1056565508891707,-0.07767388495532337,0.07047215871892981,0.015926495484785058,0.05389281532507745,-0.09971409336034003,0.07798221989517018,0.038893195917180545,0.076354718226536,-0.01979146337621948,-0.017684176596497583,-0.02789701427898164,-0.14573278726240718,0.02689780736951103,-0.1352744483547104,-0.14669829274080426,-0.03570701025331222,-0.01463704419084852,-0.021866240846901315,0.17759804143935917,0.11568338780156256,0.27113439224325786,-0.1396507924312066,-0.024680711765988253,0.004495395025464182,0.04905141546942694,-0.1275631731970518,0.034224441896089454,-0.08198127024722882,0.00992397881251525,0.014638861150190419,-0.035950363766687796,0.00010774832534075213,-0.26440263675221665,0.10950451827733636,-0.11806476057726978,-0.3340377944048717,0.1600733302426641,0.06989740504110196,0.07195710247753499,0.014873512951955006,0.010709618693519496,0.21356985975376502,0.12420692404428657,0.006916863288187483,-0.05585393554786435,-0.05217328885239156,0.014363617440308406,-0.045175001560392856,0.3003285526581294,-2.0728564698035967e-10,-0.20798929803749616,0.1582269326847586,0.07334200763259083,-0.19366904458701034,-0.011163545948673394,0.10265587516911234,-0.1916612013970725
06_Q2_HDD,-0.12272384748034683,0.1789848142425296,0.004623826982351728,0.08848800858652052,-0.0011074926661847947,-0.11416113227174034,0.11840832996922049,-0.25469640110332215,-0.04675359820872682,0.11610904924195471,0.02861535583627617,0.1508672649253781,-0.031231671207818307,-0.04049959610440959,0.05696013440314001,0.06564759088251776,0.04843191668017377,0.002800382912889733,-0.007520338971303692,0.09746558382479281,-0.07974852751179146,0.058771593852316464,0.010125345359561623,0.058561776238276644,0.16690428875935276,0.05108664827996956,-0.2531860449803125,-0.15607545260739863,-0.10788497558360044,0.25676526958281043,-0.08126970693107266,0.014314678812007622,0.07110781574246858,-0.22011556844021282,0.13853050854026433,-0.13453375311527485,-0.16320894107915573,0.027243504455483947,-0.17488268115032551,0.011985906744976136,0.0715854821524527,0.03682243065783819,-0.004752651752905294,0.026533762416849935,-0.050868688524995986,-0.10330866475843653,-0.01868850436396874,0.05399443832925608,-0.04077530121425035,-0.06136781924504185,-0.10449701283811222,-0.10356747740798872,-0.02808007080285383,-0.2144208102404758,-0.17866002485170843,0.027453811010976666,0.0851291329867212,0.14174662247710584,0.11243438535275393,0.048594908132091164,-0.2147390905477271,-0.07063551226548535,4.842023735498156e-05,0.16735311122742874,-0.020823463605182474,0.09572024774965895,-5.36503425019319e-10,0.06757973283444513,-0.03348903465597964,0.015572901452892798,0.2545756765751682,0.09735597954852708,-0.20119400119141534,-0.21036883533725503
07_Q1_HDD,-0.15205488762734234,0.007445233131709935,0.018783720379020222,-0.07750977602766164,-0.009926100460354411,0.1871037509505678,0.19420124750885923,0.011511455611764573,0.07607386408913785,-0.1471708162857935,0.04390280835020707,-0.23022970185186353,0.025363523522036774,0.046277746513180756,-0.0965999008657594,-0.10923318351933817,0.18496363876992522,0.16045685771189117,0.0936689998863072,0.08542278654702243,0.19701789120323548,0.12223917435013398,-0.05784486221124559,-0.058182075006368836,0.006605337233916708,-0.005090801640176668,-0.07482830102659035,-0.19221181830735362,0.2544461273702419,-0.13346314527592984,0.05107242022539789,-0.2095466456807857,-0.19838781131735417,0.13060881672938734,0.40066401772496624,-0.1742078415075626,-0.029804446245166955,0.1940121552828549,-0.11387769854075185,0.04516263739766251,0.09142029880362024,0.13805193405323965,0.02094556794830798,-0.04133887581008964,-0.07490521641797071,0.0739131205262247,-0.09809721932373176,-0.06397877957505216,-0.010409928418179417,0.04982378979413868,0.1742097650463821,-0.10656211605437588,0.15597861822405018,-0.029239745174601806,-0.03694126284087726,0.015347881451230012,-0.028781288162441004,0.09269904421793605,0.03602528661061698,0.017043468377331936,-0.046159947454816455,-0.0010316185027076166,-0.03630928474212383,-0.09532022711683139,0.08204172601830272,0.013732745835184175,1.2564105311696494e-10,0.058779865074743406,0.0972525357958616,0.08007305004835269,-0.06454396769926271,0.03779404809084302,0.017364222450500885,-0.030383967408986426
07_Q2_HDD,-0.15753765640870124,-0.036951962121251423,-0.15947134338588684,0.06469191063636834,0.048131075056391595,-0.06628073519816517,0.10741633388400926,-0.01244172065617958,-0.1401725683031394,0.11579647747380431,-0.08175220108386994,-0.01145838840587815,-0.21173707962229144,0.10434511709241402,-0.010355385471820744,0.07058019709128584,-0.12469200962982435,-0.07483010862352528,0.07833072180579498,-0.10729584893669819,0.25516430810971125,-0.08816888592801417,-0.14327402775349812,-0.014288853453493539,0.12932423090589684,0.04323494939032757,-0.08590637421946178,-0.10787113720275852,-0.19567971595162495,0.19207024336354575,0.3243627967086115,0.02236599885353009,-0.059355406039001524,0.5426507220526575,-0.14033135355632276,-0.17428253105580824,-0.04204427498219078,0.03484481861503535,-0.0028361602367494906,-0.05320317458703612,-0.07729069388820406,-0.048117848715607266,-0.053037000719701556,0.05873417453394569,0.1411030190001982,-0.0035233544779916595,-0.017337456279165858,-0.004938431049795772,0.021625052493824265,0.0005307104788551234,-0.0168464356655759,-0.10791318105451532,0.01775142719224353,0.15304224497411753,-0.044704841144069626,-0.020416766341615118,0.023571133850797867,-0.05097309548132133,-0.017202533625858094,-0.04450617891679172,-0.03146690654702558,0.05531192208495373,0.016103654366190184,0.03070053507475165,-0.04224895937373917,0.0726874449099035,-4.863758007456198e-11,0.031641940515257094,0.023916602798116395,0.032984571240401064,0.01162129806518597,0.059726412557109754,-0.09892254698243677,0.1143430894432295
08_Q1_HDD,-0.18902866623862197,-0.010938694057513512,0.12484895283075065,-0.011244227227970782,-0.012106813818976632,-0.13353371332995764,0.0565015352529006,-0.0055379985145020995,0.03845338629355907,-0.00417083705339775,-0.04361810398226662,0.10312153513602275,-0.06523872083061968,0.09477322878150501,-0.011697446527065267,-0.21123598374442268,0.0487251514776994,0.2024685373278004,0.01259438841508953,-0.021873788097011543,-0.1077104568571822,-0.03048523074942072,0.004674995029406806,0.20073120254781088,-0.06999373267711949,-0.017547831250066814,-0.2495170040865665,0.04117640058271449,0.06342175442013805,-0.022713717605573946,-0.13971878903411972,-0.32695867139204915,0.015972042429192257,0.15894985047196303,-0.076575551636311,0.04569610347512814,0.3894632156993981,-0.3326687505983075,-0.16780780317173283,0.04496039785143443,-0.1565037928017678,-0.05533169823526813,-0.037525391481890824,0.07880890163398895,0.013984478518652747,-0.03716598349734376,0.07995154179733424,0.06764547405794359,-0.04142604325609241,-0.08683642554655857,0.03449962382574058,0.10583102557287022,0.04094609727322934,0.07582254433810869,0.010072943140583697,0.07560533238123306,-0.04780517924782618,0.035145158888487016,0.03064433924537433,0.002752407988183464,-0.056151262844532604,0.15144493878590046,-0.02211812056701764,-0.17544564719045264,-0.08869510125648557,0.10025230053220138,-3.390043801232423e-10,0.13615559148321185,-0.04068057944741984,-0.1994805826662099,0.05774885951494593,-0.03331076871693516,-0.024084087449166826,-0.06975727309460317
08_Q2_HDD,-0.17158225029611252,0.06294124509928578,0.005303803079904115,0.005643368418747596,0.07971042346579726,-0.22374381086359432,0.001331054588204295,-0.09095757328148237,0.07303672745319656,-0.04493893838179865,0.13448230747776796,-0.20481625236091877,0.0677641683862485,0.05743985371681015,-0.02818397217125734,-0.1498577057390149,0.021818780416596406,0.05195451461861529,0.02572496498794613,-0.03759144512510482,-0.08216796143276905,0.06186515966219746,-0.010868874090827839,0.024845743592558492,0.0006861834447999676,-0.04854943337621258,-0.04036129985422951,-0.028494231259000385,-0.15029401699696254,-0.009566374264502506,0.014197363149585892,-0.09553902870866803,0.3281900649195846,-0.029417270525691604,-0.1181979886641849,-0.16257144194726214,0.10435304769418544,0.22232652646106565,0.4356132671115725,0.03033469452972106,0.0467730807089472,0.050082766255995025,0.03828564006486945,-0.04681085202269972,-0.05945865383711896,0.14687341282582322,0.02569167064716546,-0.05009308985979635,-0.014147782474102796,-0.03836707793785458,-0.003852265841744071,0.030732747794981065,0.03615309723198016,-0.0017172180448936547,0.03459471879287638,0.1668733910321272,-0.09384130272131821,-0.07132612998646273,-0.06874524670669785,-0.09785848641342676,0.1163430303265299,0.2572658661051612,-0.10330551406325864,0.14217763258604862,-0.08567938775743102,-0.12090914974457517,2.2283175304949054e-11,0.017566368983599204,-0.009657444747789276,0.18875010341772,-0.06583564526351497,0.14277752571589744,-0.055353547177381154,-0.23618020687200159
09_Q1_HDD,-0.03679129777606456,0.25896436023684904,0.08225107918869624,0.0577500781745161,-0.03447879442663696,0.05844468540942317,-0.1969608932033812,0.10269779048921748,0.09795656297921317,0.039688886570131254,-0.11810611574077659,-0.08005894310381134,-0.037745095374074805,0.08432461027359339,0.08282054467659135,0.00991527430838611,0.049189629205544094,-0.015671239404101724,0.03862652505187794,-0.036261275384448434,0.03302037364856203,0.05897985071622304,-0.05820347243744955,-0.025255945382676434,0.04329399688038115,-0.014546660478263113,-0.01758008650170423,0.009401037724399909,-0.16074142654270035,-0.048176170612548,0.20011879095810262,0.11111135868878459,0.13899072503756338,-0.06343573493420485,0.2515407750123013,0.09198847700248569,0.14324195322962774,-0.013714343813891257,-0.0893911335048533,0.011884049996034271,-0.19494710622692824,0.03325033433234795,0.04818844513907412,-0.04727308780452939,0.05340126621072893,0.02702745186351648,0.0722424013317933,-0.022337691031867814,0.02578093060994726,0.06610948154295704,-0.053313546464966305,-0.053206570858193664,0.07686244418839808,0.013719198046362516,-0.07509617017333617,0.13012680677090904,0.18323109671845023,0.0961041806434326,0.05885068465339052,-0.06063818487288139,0.0626842174558501,0.026202090671160548,0.20192561853375193,-0.06747750113934801,-0.17656158311897008,0.10113946732436485,-2.2797289056519787e-10,-0.04299945702206681,-0.19260560701633733,0.07545623986100318,0.11042512493733228,0.2978239586996835,0.4684818280949951,0.029177954585915142
09_Q2_HDD,0.07512051847673555,0.006145505888248722,0.04626992394850372,0.3101710808993394,-0.14104632944904505,0.006038664535672017,0.0645538132713417,-0.07129020052086542,-0.11018684311923846,-0.18223496716063997,0.08779524162221168,-0.10766427149354463,-0.013627490256379687,0.05626395884248858,0.027096931325006072,-0.0677567957402916,-0.05773192389551171,-0.00424049613713301,0.03925783597702148,-0.017952002048464283,0.04135027622649712,-0.08797995752419893,0.04835206319344933,0.020967285384553003,-0.02345515791962745,0.0649426649924954,0.04655921919916173,0.013406992008122037,-0.012895922592476593,0.028320211199864165,-0.13084427174720567,0.18419762778713986,-0.03143033891045387,0.02573709326347924,0.04417777595181499,-0.09764011562714614,0.11541843563293205,-0.015228266813700604,-0.015612113108604553,-0.009630971879524539,-0.07323477947489544,0.023042141847008153,-0.025304748298736933,0.016229301771174813,-0.06772462700100987,0.019734261549686667,-0.012406648611546889,0.02207533370439818,-0.003176196570346859,-0.15460279808610802,-0.048749532805583744,0.07054251768485598,-0.009529675039800378,-0.22539046845330277,-0.29029258855777146,0.07754617389912116,-0.029178138215801647,0.20736361615936766,-0.2550226709667464,-0.3786239121580588,0.16237004877245972,-0.018581720706492916,0.19111363492768052,-0.11527466426717235,-0.1043730779361386,0.14872670780625788,-1.3693499667510878e-09,-0.1898668701457343,0.252878143957331,-0.05646089877405322,-0.14234999596865833,-0.05429524244551287,-0.11488760875241583,0.06029697328179848
10_Q1_HDD,-0.10155636364814204,-0.11439709431939911,-0.1301894522249541,0.04199334295153689,-0.31312624866610284,-0.03621638654404676,0.02732834360862559,0.04299571587793431,0.039655508850434534,0.07833675360955333,-0.015697163502730604,0.006606378330636721,-0.010175894961264474,-0.05070077811013006,0.014714401162984595,0.14579544267238656,-0.04841768311570361,-0.03268885586034867,0.07256568607756496,0.03627740962878988,-0.00523708434482683,0.045485275429244874,-0.020693039710240453,-0.008748530472341698,0.12522258111931314,-0.006518525529011731,0.043831572780233585,-0.037512300736682845,0.14066671672320413,-0.03932341875135434,0.06814719267985235,-0.04702908334743356,0.05896438967135467,-0.10071215931241814,-0.010975220379206018,-0.04068406333357269,0.08500821589488286,-0.04757940854490611,0.0491289067876702,0.04103278416962839,-0.044461279785679125,-0.02353823031472613,-0.0187876827822866,-0.0017066966373125297,-0.019447159167960727,0.049444558925912194,0.006197760392477575,0.014843938735894327,-0.029288425144408093,0.42625317526925205,0.3437970530149941,-0.06204242257380804,-0.14972380362153026,-0.03617246625182984,0.11553110942471909,0.12739741220397663,0.06221569180355148,-0.16099515748277385,-0.01254901247720927,-0.0006663901976016601,0.12220185466578723,-0.10782576950026464,0.19147101132992478,-0.07336729424236746,-0.13575573501698635,0.004844874657674608,-1.3455750402791011e-11,-0.19067179896527145,-0.013484479529212438,-0.2615438417298723,0.05638242961389078,0.2065278942878487,-0.28048247700336293,-0.15699810055890706
10_Q2_HDD,-0.00974559369400703,-0.176715100713557,0.24105759373419322,0.07382656703787703,-0.0751141898648559,0.05295388016769512,0.006626917181989708,-0.16271305364677285,0.15398529769173913,-0.021160194966651353,-0.08948537328917512,0.13882013653887385,0.07598664257397539,0.010000258281688481,-0.006722261156620287,-0.07982575557097055,0.017420590241081738,0.011398314757889157,0.0034419919363669962,0.025691248167011103,0.02110504262958752,-0.0023302907947647597,0.03320668410615312,0.045896705442879424,0.020923064333769073,0.020242318491941885,0.08679270065577836,0.0638663831028336,-0.05046036331113425,0.06182038539223471,0.16955922754935393,-0.03663596351655407,-0.008743337022827015,0.00438773471555208,0.000644350891310333,-0.01059628850157783,-0.02664357651081503,0.054101022570662155,0.016665100254895975,-0.010619639149685533,0.0185739521473611,0.02367678288553248,-0.0025205422478213647,-0.013379107126911236,0.024634038093557298,-0.0015270927870943626,-0.00038523509569980685,-0.00509738299981402,0.028479124264286577,0.0002545713240175475,-0.07229387745628636,-0.07213883584966785,0.2434186045258906,-0.06487640137125476,-0.12238581460679358,-0.17644953542747466,0.19768404888377977,-0.3119388475503873,0.024548407638230775,0.0737262302270211,0.25090381716320687,-0.17651247884138643,0.03921051236384232,-0.16073694294473748,-0.26212886730066637,0.18042867683994498,-1.4636824391400793e-10,0.15297988293553477,-0.1704028168393631,0.18871785815686687,-0.1419377575596254,-0.28142445203934785,-0.09163346575806172,-0.2549319724445134
05_Q1_Max_Temp,0.1271088993651162,0.1374413838778593,-0.14964865055115623,-0.11078487561509902,-0.1799646890564178,0.0546302142662805,0.08981494931535383,-0.0961372583639218,-0.0390828438164132,-0.028943324894665674,-0.010238178741795776,-0.041420080778233545,0.09258359870078549,0.030230521503008694,0.03214719737414776,-0.08736575417683004,-0.034721136544621445,-0.019251454577447587,-0.03787864985980563,-0.06373157531196359,-0.04110475897053434,-0.04945852601895154,0.07479853686914091,0.05702754133082293,0.010266394577533672,-0.10104132758289805,-0.07394369658186153,0.2794620231868374,0.06108358965837818,0.022460393561156783,0.017249584249169475,-0.18420350974546823,0.1573978397203665,0.03263333373696167,0.11836477043962138,-0.08430048342735855,-0.17183026643136315,-0.0264488210844947,0.04292153303006179,-0.28564670366869194,-0.20609073406460654,-0.032953322186439926,-0.27216194629570667,-0.03855515090898968,0.016483385094552692,-0.12801770656418004,-0.13043120897618607,-0.17044667882797884,0.3227512732839486,-0.018142282219100473,-0.02271735283212149,0.0883275331211727,0.013828326939291254,0.01805298659854214,-0.11071594753769956,-0.051348085307615754,-0.12014673085150748,-0.17110835018583895,-0.05601346234486911,-0.038266333381056526,-0.0995307978409365,-0.09070568482620425,-0.11514237345922357,-0.12946636640309273,0.0755336207104734,0.053300957574908096,0.2921461905795104,-0.11625966043101582,-0.040133449316600095,0.0342565275914261,0.04512506461833392,0.1453805668515977,0.02119581100760559,-0.043512444722405653
05_Q2_Max_Temp,0.18724143367955598,-0.029179088423358156,-0.09104557715765978,0.10225152609435686,0.057507311776000235,-0.02803588175512534,0.06084887941099333,0.1448995035479858,0.21205621328144697,-0.06632754520192284,-0.041481566737231655,0.008064260999402356,0.02709958234189337,-0.06787610301807472,-0.03313924135711335,0.015237736728654715,0.01752107734672557,-0.00438352356792125,-0.03666779522277369,0.16635068359068048,0.029885596236162604,0.008927379270906335,-0.09774076747067653,0.1808819318615324,-0.03423133145458873,-0.09425253764030468,0.012640481719885677,-0.03766833107654115,0.09699903549294304,0.27357386033625014,-0.14848121288851085,-0.05332291301019508,0.007452027383538944,0.03299854145942467,0.16037255018645055,-0.014586996797824794,-0.11538448154240762,0.07243342531083499,0.16711992029689357,0.03477049392246743,-0.232071030592445,-0.0381405717644603,0.0903030578215654,0.2830632826166749,0.2848959072722111,0.08066751017169199,0.2226567876139886,0.01617235917613142,-0.04939162245339436,-0.044436269946744475,0.03659678408138738,0.06472915932408704,0.01783576934312156,-0.01228763926623433,-0.16994292253682627,0.017563971576735976,-0.049146703244341214,-0.02774561163500577,0.1561650064849767,-0.005563348908560123,-0.11076706966440819,-0.11053858454692511,0.016681787658986848,0.1270750648114221,-0.12696006236289525,-0.1327881193160938,1.1427968085730988e-09,0.08857416943437632,-0.09486839012859535,-0.14576557140004545,-0.3333766201650956,0.12099719077640608,-0.008895115199954715,0.06053859325450751
06_Q1_Max_Temp,0.0739175922689693,0.03462812113828207,0.24916202154615924,-0.1119078751423874,-0.07491621108636835,-0.004300785159726123,0.25387964094622606,0.05340275270179775,-0.06346405244083303,0.09799082183337937,0.01606343212495728,-0.03205598036729663,-0.046113231002208904,-0.029350353282114168,0.020478261792612654,0.062458714612010136,-0.009958847484062124,-0.07989682470979426,-0.10286894758508527,-0.024022198373625417,-0.03857772647541585,0.022450312101528536,-0.10107361175252193,-0.09681599284670939,-0.07805098105755581,0.05529521049543196,0.01369154981812248,0.034237755539400117,0.04808431977486272,0.04349497591123819,-0.005017780928320042,-0.028304776794069855,0.08059968530076471,0.07476767840694756,-0.011016604840737377,-0.029162619625969916,-0.07531544126310415,-0.06390712293640986,0.12000418226628348,0.10828254639220389,-0.3054939966466281,0.08247418850442909,0.3919880807046328,-0.055704535484186024,-0.139353378032766,-0.16066117427601975,-0.2333498419810759,0.07923372638025343,-0.04023866518531946,-0.19112274341485241,0.13388910528059134,-0.20930238241228147,-0.135033180385668,0.211632679732148,-0.117089317455918,0.17782913109791718,-0.009522725206254294,0.04563047596925941,-0.07790847889473804,0.12449346450936241,0.05630537108065445,-0.1277232702447073,-0.12944377488098752,0.07842391437384102,-0.02167852643513401,0.0667088613012734,-2.917999314400177e-10,-0.1584701003668103,-0.025071021300813214,-0.07172163766750797,-0.033664992145065166,-0.11831418424546356,0.10923036869065943,-0.14065522592582147
06_Q2_Max_Temp,0.10110453604918417,-0.21669570346359351,0.05736098626607341,-0.09535710085868264,-0.04591418743474642,0.08277814768476692,-0.1285260119032494,0.175284631693598,0.04790649647999713,0.025308662567899706,0.0665698772205295,-0.21400627618471862,-0.06348500909322978,0.07625211209975444,0.006045011517776491,-0.06971681435629547,-0.05925752259064908,0.11669373309471562,0.0021209815473525384,-0.05388792614880607,-0.013338150388458266,-0.01652569633351939,0.015104324263185746,0.015602708548060423,-0.09914686440030437,0.01685296778030468,0.16104646600315453,0.035340401064221275,0.08417136398948075,-0.12994462373291785,0.05149701832996246,-0.00397897519777753,0.2590098750585694,0.12224410435174426,-0.11341662483693221,-0.0360471949099606,-0.06982232824645031,0.11185990388527338,-0.20450439771095663,-0.33527727325543244,-0.04508703685108155,-0.04158989053515953,0.0343213902022908,0.12190691717152503,-0.07215153107261571,0.0001925700646718681,0.0983749154592051,0.10301146090520594,-0.24412675465128392,-0.06543493328882082,-0.09326055925667877,-0.07175539866237439,-0.05625727320614582,-0.1554115546280932,-0.09330416991030599,-0.012536712331208663,0.21080427766044,0.188819759874464,0.01030649699390232,0.05809115468301737,-0.014720142676716645,0.02208884625810887,-0.09538266418440493,0.04249055880485989,0.1880211069448255,0.13389347220287837,-8.1613452107554e-10,0.03598080760262379,-0.22492906556537576,-0.03320632345982495,0.013694099711672944,0.1758119448559842,-0.22439546323943607,-0.1072949841836815
