Year,Municipality,Crop,Mean_Yield,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
1996,ALEXANDER,ARGENTINE CANOLA,0.7284280973451327,0.47161732683508256,-0.7386699380604214,2.7875070135274767,1.9527414703234112,0.7569006813241373,1.9324962342972845,2.984520436433485,2.1049268885009136,-1.3956271198197618,2.5147322881505727,2.6087021336411063,0.8700251399240566,-0.32027898287785034,1.6765194924246445,1.4415665258842276,-0.0639997706889211,-0.5372485243583264,-1.7007519576206107,0.22261975388727703,0.6161786722202005,-0.3886317668437049,-0.578076361216551,0.6249943383669682,-0.22720936598798183,0.7387190814001655,-0.5920949865663867,0.7904959343879319,-0.5033579317960278,0.2735853497484347,-0.1332173611857856,0.018656451048393426,-0.6951524534302141,0.7612625157581364,-0.3003327625705674,0.14284279721068452,0.3965903198753747,0.4010437739681825,-0.11233794640993613,-0.013356220895616637,0.13269578831220477,-0.054504149473922535,0.07258638361948383,0.10683608719210175,0.1493506168951094,-0.0011480294376430276,-0.19034096863722821,0.045190874199782294,0.02022107974853569,-0.08198487751331711,2.133310099873502e-10,-1.984182076357927e-10,2.439614239361724e-10,2.855930799240839e-10,-1.935120893288416e-10,1.011815571639202e-10,5.208842958819274e-11,-1.9081406693133722e-10,2.1236305767740034e-10,1.9770202273223568e-10,-1.022539275177265e-10,6.732628573415356e-11,1.3245485116596095e-10,-5.555269652359318e-11,-6.253709910851772e-13,1.976690935388269e-11,-2.5968516273742042e-11,-4.2944777033356085e-11,1.5764775771690315e-10,-5.943158522803232e-11,1.9932554788266661e-10,-1.198604192722674e-10,1.2659546152605184e-10,-2.891483290868236e-10,-2.4300665844531206e-11
1996,ALEXANDER,OATS,1.215,0.47161732683508256,-0.7386699380604214,2.7875070135274767,1.9527414703234112,0.7569006813241373,1.9324962342972845,2.984520436433485,2.1049268885009136,-1.3956271198197618,2.5147322881505727,2.6087021336411063,0.8700251399240566,-0.32027898287785034,1.6765194924246445,1.4415665258842276,-0.0639997706889211,-0.5372485243583264,-1.7007519576206107,0.22261975388727703,0.6161786722202005,-0.3886317668437049,-0.578076361216551,0.6249943383669682,-0.22720936598798183,0.7387190814001655,-0.5920949865663867,0.7904959343879319,-0.5033579317960278,0.2735853497484347,-0.1332173611857856,0.018656451048393426,-0.6951524534302141,0.7612625157581364,-0.3003327625705674,0.14284279721068452,0.3965903198753747,0.4010437739681825,-0.11233794640993613,-0.013356220895616637,0.13269578831220477,-0.054504149473922535,0.07258638361948383,0.10683608719210175,0.1493506168951094,-0.0011480294376430276,-0.19034096863722821,0.045190874199782294,0.02022107974853569,-0.08198487751331711,2.133310099873502e-10,-1.984182076357927e-10,2.439614239361724e-10,2.855930799240839e-10,-1.935120893288416e-10,1.011815571639202e-10,5.208842958819274e-11,-1.9081406693133722e-10,2.1236305767740034e-10,1.9770202273223568e-10,-1.022539275177265e-10,6.732628573415356e-11,1.3245485116596095e-10,-5.555269652359318e-11,-6.253709910851772e-13,1.976690935388269e-11,-2.5968516273742042e-11,-4.2944777033356085e-11,1.5764775771690315e-10,-5.943158522803232e-11,1.9932554788266661e-10,-1.198604192722674e-10,1.2659546152605184e-10,-2.891483290868236e-10,-2.4300665844531206e-11
1996,ALONSA,ALFALFA/GRASS MIX.,1.609253280839895,0.726830995289995,-0.2478580903698125,3.828366710079274,2.3623591374895536,0.36317046859347796,2.142346470418965,2.944090526850488,0.8002449863097891,-0.8971293892254577,3.1829507853436874,-0.16727304164215098,-0.3233281004259938,-0.5470833723621825,-0.24693954483570318,0.06965890282362049,0.3248813241763631,-0.6522586741084107,-0.36073568782005155,-0.3116111211467408,-0.1969906689053724,-0.6731225957069863,-1.0735862555298292,0.37333831185530386,-0.638777619514689,0.4134699273407144,0.5100876438860106,-1.1064085446343164,0.4597447844850419,-0.019232104441988092,0.23224437509470894,0.03249041198610167,0.027112252857949742,-0.10739977157801184,-0.7740964230754678,0.020623718138136696,0.45272126775889837,0.42745802498363783,0.5016609540646243,-0.0490482285928092,0.07777137761055271,0.2528022687261501,0.0023172960289453482,-0.27532580551622843,0.12683388413757507,-0.04324274815918773,0.14116280029423392,0.08347009849532366,0.008512551387362538,-0.19538606237494316,8.832661617191092e-11,1.9897696556681863e-10,1.5600491950879125e-10,6.238691196589501e-11,-2.450089422339893e-10,-5.214674751344517e-11,-7.672937099371589e-10,2.8903828969977e-10,1.9277980024707422e-10,2.43098739628199e-10,-1.2352096247553184e-10,-2.568427522086474e-10,-4.042138027360678e-11,1.9320931839372503e-10,-1.503218721323679e-11,-3.452389632395071e-11,-2.9870052666760493e-10,-1.4205187293553968e-10,2.861954212923492e-10,7.74468921187152e-12,-1.3523322182902448e-10,-1.4307768794962676e-10,1.314484280667045e-10,-2.318268503300573e-10,3.6030200598649216e-10
1996,ARGYLE,ALFALFA,2.080575,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,ALFALFA/GRASS MIX.,1.658,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,ARGENTINE CANOLA,0.6935734039423359,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,BARLEY,1.5078567425329779,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,FLAX,0.5249553221787113,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,OATS,1.0220270744547506,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
1996,ARGYLE,RED SPRING WHEAT,0.9514278472543873,-0.10879783382377636,-0.7804076731677955,2.8260929209586982,2.611866002503937,1.264152661499212,2.130136756523348,2.1061779444404114,-0.37343268899121823,-0.9962578512102883,1.8773817867696407,-0.25986533233746334,-0.4521991475448566,-1.1352113783861983,0.6497277890317426,1.6304142652084692,0.32935856861026236,-0.909331538784942,-1.4394945012569507,-0.49922217172138,0.32975561758302824,0.20776910082940456,0.5982094096360381,0.10698683415886094,-0.1568706256852825,-0.03076251041673774,-0.14380935642849607,-0.4999622675074929,0.13094404954501762,0.3806022135457461,0.2001037345903195,-0.22209985693852774,0.0007603964783283247,-0.14789126034753228,0.27852570826551915,0.010799460435197377,-0.10918181038550205,-0.22397543552706872,-0.06286636193925288,-0.031225987692211413,-0.03640485076414195,0.005935560051797191,-0.03508116279574593,-0.02303770159712443,-0.013621383192534,-0.06794966203224724,-0.016205321258551737,0.028369392256990856,0.0759859480233252,-0.010776644114960245,-1.732022992445734e-11,7.406326630036838e-11,1.897193654314106e-10,-1.2654142185275559e-10,-1.6260919789516805e-10,4.553057856187795e-11,-3.64419753095557e-10,5.007973264605104e-10,1.5143034370059728e-10,8.743034357155606e-11,2.0110713150380642e-10,-7.010597873120068e-11,-2.8130273452346813e-11,-1.9311741424114124e-10,-1.7075637447894249e-10,2.2998857007852828e-10,-8.332365489342283e-11,-2.3899761426471192e-11,1.8436195399742395e-10,-3.413540577171391e-11,3.346715413981149e-11,3.396576258370053e-10,4.23477251005245e-11,-2.2283644887046622e-10,9.936179873172384e-11
